CodiMesa,VNULS,Vots nuls,VBLANCS,Vots en blanc,VCS,Vots,VJXC,Vots.1,VERC,Vots.2,VPSC,Vots.3,VCOM,Vots.4,VCUP,Vots.5,VPPC,Vots.6,VPACMA,Vots.7,VRECORTES,Vots.8,VPUMJUST,Vots.9,VDIALEG,Vots.10
0804702001A,4.0,2,4.0,4,50.0,50,190.0,191,85.0,85,22.0,22,7.0,7,23.0,23,14.0,14,0.0,1,0.0,0,0.0,0,0.0,0
0805101007A,0.0,1,0.0,5,0.0,194,0.0,117,0.0,161,0.0,97,0.0,57,0.0,34,0.0,30,0.0,8,0.0,0,0.0,0,0.0,0
0805101010B,0.0,2,0.0,2,0.0,175,0.0,93,0.0,100,0.0,82,0.0,51,0.0,17,0.0,12,0.0,8,0.0,1,0.0,0,0.0,0
0805101014B,0.0,1,0.0,5,0.0,132,0.0,178,0.0,153,0.0,56,0.0,32,0.0,23,0.0,16,0.0,3,0.0,2,0.0,0,0.0,0
0805301002B,0.0,0,0.0,1,0.0,105,0.0,135,0.0,154,0.0,66,0.0,43,0.0,27,0.0,17,0.0,3,0.0,0,0.0,0,0.0,0
0805401001C,0.0,3,0.0,2,0.0,160,0.0,124,0.0,152,0.0,72,0.0,54,0.0,21,0.0,12,0.0,6,0.0,1,0.0,0,0.0,0
0805401002A,0.0,2,0.0,2,0.0,111,0.0,50,0.0,91,0.0,36,0.0,34,0.0,16,0.0,10,0.0,5,0.0,0,0.0,0,0.0,0
0805401005B,0.0,1,0.0,3,0.0,173,0.0,62,0.0,140,0.0,88,0.0,44,0.0,17,0.0,21,0.0,9,0.0,1,0.0,0,0.0,0
0805401005C,0.0,0,0.0,4,0.0,181,0.0,50,0.0,93,0.0,64,0.0,45,0.0,16,0.0,29,0.0,5,0.0,0,0.0,0,0.0,0
0805601003B,0.0,4,0.0,3,0.0,292,0.0,40,0.0,91,0.0,168,0.0,68,0.0,16,0.0,30,0.0,4,0.0,2,0.0,0,0.0,0
0805602002A,3.0,1,1.0,3,169.0,169,38.0,38,94.0,94,88.0,88,47.0,47,17.0,17,20.0,20,3.0,3,0.0,0,0.0,0,0.0,0
0805604004A,0.0,2,0.0,3,0.0,243,0.0,112,0.0,159,0.0,94,0.0,70,0.0,31,0.0,31,0.0,14,0.0,7,0.0,0,0.0,0
0805604004B,1.0,1,8.0,8,285.0,285,131.0,131,167.0,167,103.0,103,70.0,70,20.0,20,49.0,49,7.0,7,4.0,5,1.0,0,0.0,0
0805605001B,2.0,2,1.0,1,217.0,217,88.0,88,163.0,163,101.0,101,73.0,73,9.0,9,42.0,42,11.0,11,1.0,2,0.0,0,0.0,0
0805605002B,2.0,2,5.0,6,307.0,307,169.0,169,148.0,148,106.0,106,71.0,71,19.0,19,41.0,41,5.0,5,2.0,2,0.0,0,0.0,0
0805605003A,0.0,0,3.0,3,218.0,218,113.0,113,124.0,124,89.0,89,68.0,68,27.0,27,34.0,34,0.0,5,5.0,1,0.0,0,0.0,0
0805801001B,5.0,5,1.0,1,165.0,165,76.0,76,83.0,83,99.0,99,37.0,37,15.0,15,25.0,25,7.0,7,0.0,1,1.0,0,0.0,0
0806101001B,0.0,1,0.0,4,0.0,192,0.0,150,0.0,142,0.0,86,0.0,64,0.0,37,0.0,17,0.0,6,0.0,0,0.0,0,0.0,0
0806201001A,0.0,1,0.0,0,0.0,61,0.0,133,0.0,89,0.0,33,0.0,24,0.0,23,0.0,8,0.0,3,0.0,1,0.0,0,0.0,0
0806201001B,0.0,4,0.0,0,0.0,104,0.0,173,0.0,121,0.0,38,0.0,19,0.0,21,0.0,7,0.0,3,0.0,0,0.0,0,0.0,0
0806701004C,0.0,3,0.0,2,0.0,75,0.0,205,0.0,95,0.0,35,0.0,23,0.0,41,0.0,8,0.0,2,0.0,0,0.0,0,0.0,0
0806801002B,0.0,1,0.0,3,0.0,184,0.0,106,0.0,196,0.0,75,0.0,48,0.0,20,0.0,24,0.0,9,0.0,2,0.0,0,0.0,0
0806801003U,0.0,0,2.0,2,137.0,137,164.0,164,216.0,216,80.0,80,47.0,47,32.0,32,23.0,23,10.0,10,5.0,5,5.0,0,0.0,0
0806801004A,0.0,3,0.0,1,128.0,128,94.0,94,129.0,129,66.0,66,47.0,47,14.0,14,27.0,27,2.0,2,0.0,0,0.0,0,0.0,0
0806801004B,0.0,1,0.0,2,147.0,147,86.0,86,134.0,134,66.0,66,47.0,47,18.0,18,32.0,32,6.0,6,2.0,2,0.0,0,0.0,0
0806801004C,0.0,0,0.0,1,146.0,146,101.0,101,128.0,128,68.0,68,35.0,35,15.0,15,18.0,18,7.0,7,2.0,2,0.0,0,0.0,0
0807201001U,6.0,6,0.0,1,210.0,210,128.0,128,208.0,208,104.0,104,68.0,68,24.0,24,19.0,19,11.0,11,2.0,2,0.0,0,0.0,0
0807201005U,0.0,0,0.0,2,0.0,170,0.0,122,0.0,177,0.0,69,0.0,44,0.0,24,0.0,24,0.0,4,0.0,2,0.0,0,0.0,0
0807301001A,0.0,0,0.0,2,0.0,203,0.0,86,0.0,140,0.0,124,0.0,75,0.0,37,0.0,23,0.0,7,0.0,4,0.0,0,0.0,0
0807301001B,0.0,0,0.0,5,0.0,199,0.0,106,0.0,177,0.0,162,0.0,97,0.0,31,0.0,32,0.0,10,0.0,0,0.0,0,0.0,0
0807301003A,0.0,3,0.0,3,0.0,124,0.0,20,0.0,60,0.0,119,0.0,41,0.0,15,0.0,19,0.0,4,0.0,3,0.0,0,0.0,0
0807301003B,0.0,3,0.0,1,0.0,131,0.0,32,0.0,69,0.0,110,0.0,72,0.0,16,0.0,25,0.0,5,0.0,3,0.0,0,0.0,0
0807301004A,0.0,2,0.0,2,0.0,192,0.0,34,0.0,104,0.0,151,0.0,84,0.0,20,0.0,20,0.0,3,0.0,3,0.0,0,0.0,0
0807301004B,0.0,7,0.0,1,0.0,225,0.0,49,0.0,145,0.0,164,0.0,78,0.0,20,0.0,16,0.0,8,0.0,1,0.0,0,0.0,0
0807301005U,0.0,1,0.0,2,0.0,228,0.0,61,0.0,146,0.0,134,0.0,77,0.0,39,0.0,26,0.0,12,0.0,4,0.0,0,0.0,0
0807301006U,0.0,5,0.0,1,0.0,115,0.0,90,0.0,113,0.0,84,0.0,56,0.0,26,0.0,11,0.0,5,0.0,0,0.0,0,0.0,0
0807301007A,0.0,0,0.0,3,0.0,123,0.0,95,0.0,155,0.0,119,0.0,66,0.0,28,0.0,13,0.0,4,0.0,1,0.0,0,0.0,0
0807301007B,0.0,2,0.0,2,0.0,168,0.0,105,0.0,161,0.0,129,0.0,68,0.0,48,0.0,20,0.0,7,0.0,6,0.0,0,0.0,0
0807301008A,0.0,1,0.0,4,0.0,150,0.0,51,0.0,117,0.0,108,0.0,66,0.0,22,0.0,12,0.0,7,0.0,5,0.0,0,0.0,0
0807301008B,0.0,3,0.0,2,0.0,160,0.0,50,0.0,127,0.0,134,0.0,96,0.0,33,0.0,13,0.0,5,0.0,6,0.0,0,0.0,0
0807301009A,0.0,0,0.0,1,0.0,77,0.0,58,0.0,60,0.0,70,0.0,30,0.0,11,0.0,9,0.0,4,0.0,2,0.0,0,0.0,0
0807301009B,0.0,2,0.0,2,0.0,78,0.0,45,0.0,60,0.0,71,0.0,43,0.0,11,0.0,8,0.0,2,0.0,4,0.0,0,0.0,0
0807301010A,0.0,2,0.0,0,0.0,106,0.0,38,0.0,84,0.0,93,0.0,47,0.0,15,0.0,22,0.0,4,0.0,2,0.0,0,0.0,0
0807301010B,0.0,0,0.0,0,0.0,142,0.0,51,0.0,91,0.0,118,0.0,44,0.0,20,0.0,28,0.0,7,0.0,1,0.0,0,0.0,0
0807301011A,0.0,0,0.0,0,0.0,89,0.0,29,0.0,67,0.0,71,0.0,42,0.0,12,0.0,19,0.0,6,0.0,1,0.0,0,0.0,0
0807301011B,0.0,1,0.0,0,0.0,106,0.0,19,0.0,70,0.0,91,0.0,34,0.0,13,0.0,11,0.0,1,0.0,2,0.0,0,0.0,0
0807301012U,0.0,0,0.0,0,0.0,164,0.0,39,0.0,91,0.0,136,0.0,63,0.0,26,0.0,36,0.0,8,0.0,1,0.0,0,0.0,0
0807303001A,0.0,0,0.0,1,0.0,127,0.0,17,0.0,55,0.0,81,0.0,42,0.0,8,0.0,15,0.0,6,0.0,2,0.0,0,0.0,0
0807303001B,0.0,4,0.0,1,0.0,133,0.0,10,0.0,50,0.0,95,0.0,45,0.0,10,0.0,20,0.0,9,0.0,4,0.0,0,0.0,0
0807303002A,0.0,2,0.0,4,0.0,82,0.0,12,0.0,29,0.0,75,0.0,45,0.0,2,0.0,11,0.0,3,0.0,1,0.0,0,0.0,0
0807303002B,0.0,1,0.0,3,0.0,78,0.0,11,0.0,39,0.0,90,0.0,36,0.0,5,0.0,17,0.0,6,0.0,3,0.0,0,0.0,0
0807303003U,1.0,1,1.0,1,208.0,208,17.0,17,64.0,64,174.0,174,69.0,69,12.0,12,28.0,28,2.0,2,0.0,2,0.0,0,0.0,0
0807303004A,0.0,5,0.0,4,0.0,278,0.0,46,0.0,158,0.0,181,0.0,86,0.0,39,0.0,18,0.0,9,0.0,3,0.0,0,0.0,0
0807303004B,0.0,2,0.0,5,0.0,323,0.0,64,0.0,157,0.0,219,0.0,113,0.0,32,0.0,36,0.0,9,0.0,0,0.0,0,0.0,0
0807303004C,0.0,2,0.0,8,0.0,293,0.0,65,0.0,152,0.0,194,0.0,125,0.0,25,0.0,21,0.0,14,0.0,1,0.0,0,0.0,0
0807303005B,0.0,0,0.0,3,194.0,194,24.0,24,123.0,123,125.0,125,101.0,101,19.0,19,9.0,9,7.0,7,0.0,1,0.0,0,0.0,0
0807303006U,0.0,1,0.0,3,0.0,165,0.0,46,0.0,108,0.0,132,0.0,89,0.0,27,0.0,33,0.0,4,0.0,0,0.0,0,0.0,0
0807303008U,0.0,1,0.0,8,0.0,352,0.0,34,0.0,132,0.0,207,0.0,99,0.0,16,0.0,33,0.0,9,0.0,1,0.0,0,0.0,0
0807303009A,0.0,2,0.0,1,0.0,134,0.0,8,0.0,19,0.0,64,0.0,20,0.0,1,0.0,15,0.0,1,0.0,0,0.0,0,0.0,0
0807303009B,0.0,0,0.0,0,0.0,157,0.0,5,0.0,33,0.0,69,0.0,23,0.0,2,0.0,28,0.0,2,0.0,1,0.0,0,0.0,0
0807304003A,0.0,1,0.0,2,0.0,126,0.0,14,0.0,89,0.0,120,0.0,52,0.0,19,0.0,21,0.0,5,0.0,0,0.0,0,0.0,0
0807304003B,0.0,1,0.0,1,0.0,157,0.0,29,0.0,87,0.0,140,0.0,59,0.0,10,0.0,25,0.0,7,0.0,4,0.0,0,0.0,0
0807304004A,0.0,3,0.0,0,0.0,97,0.0,12,0.0,35,0.0,77,0.0,25,0.0,5,0.0,15,0.0,1,0.0,2,0.0,0,0.0,0
0807304004B,0.0,1,0.0,0,0.0,93,0.0,10,0.0,42,0.0,99,0.0,50,0.0,6,0.0,15,0.0,1,0.0,0,0.0,0,0.0,0
0807304005A,0.0,2,0.0,0,0.0,97,0.0,4,0.0,15,0.0,92,0.0,19,0.0,3,0.0,14,0.0,4,0.0,0,0.0,0,0.0,0
0807304005B,0.0,3,0.0,2,0.0,116,0.0,9,0.0,17,0.0,97,0.0,21,0.0,4,0.0,29,0.0,3,0.0,0,0.0,0,0.0,0
0807304006A,0.0,0,0.0,0,0.0,170,0.0,4,0.0,38,0.0,113,0.0,27,0.0,6,0.0,27,0.0,4,0.0,2,0.0,0,0.0,0
0807304006B,0.0,0,0.0,0,0.0,149,0.0,5,0.0,28,0.0,149,0.0,36,0.0,8,0.0,29,0.0,6,0.0,0,0.0,0,0.0,0
0807304008A,0.0,3,0.0,2,0.0,116,0.0,21,0.0,55,0.0,118,0.0,54,0.0,17,0.0,20,0.0,7,0.0,2,0.0,0,0.0,0
0807304008B,0.0,1,0.0,1,0.0,131,0.0,27,0.0,63,0.0,129,0.0,83,0.0,20,0.0,24,0.0,8,0.0,2,0.0,0,0.0,0
0807304010A,0.0,2,0.0,1,0.0,114,0.0,8,0.0,34,0.0,77,0.0,30,0.0,6,0.0,21,0.0,4,0.0,2,0.0,0,0.0,0
0807304010B,0.0,1,0.0,1,0.0,146,0.0,7,0.0,34,0.0,101,0.0,41,0.0,8,0.0,26,0.0,4,0.0,2,0.0,0,0.0,0
0807304013A,0.0,1,0.0,0,0.0,164,0.0,43,0.0,71,0.0,144,0.0,67,0.0,5,0.0,18,0.0,8,0.0,0,0.0,0,0.0,0
0807304013B,0.0,2,0.0,5,0.0,162,0.0,29,0.0,81,0.0,156,0.0,66,0.0,12,0.0,24,0.0,9,0.0,2,0.0,0,0.0,0
0807304014B,0.0,1,0.0,3,0.0,123,0.0,25,0.0,44,0.0,82,0.0,49,0.0,12,0.0,21,0.0,6,0.0,2,0.0,0,0.0,0
0807304016A,0.0,0,0.0,0,0.0,123,0.0,11,0.0,40,0.0,78,0.0,46,0.0,10,0.0,21,0.0,4,0.0,1,0.0,0,0.0,0
0807304016B,0.0,0,0.0,2,0.0,147,0.0,24,0.0,42,0.0,107,0.0,59,0.0,10,0.0,24,0.0,1,0.0,1,0.0,0,0.0,0
0807304017A,0.0,0,0.0,1,0.0,157,0.0,9,0.0,23,0.0,105,0.0,38,0.0,9,0.0,22,0.0,3,0.0,2,0.0,0,0.0,0
0807304017B,0.0,2,0.0,1,0.0,158,0.0,8,0.0,37,0.0,98,0.0,37,0.0,13,0.0,34,0.0,4,0.0,5,0.0,0,0.0,0
0807304018U,0.0,2,0.0,3,0.0,163,0.0,26,0.0,86,0.0,133,0.0,76,0.0,17,0.0,20,0.0,3,0.0,2,0.0,0,0.0,0
0807305008A,0.0,0,0.0,0,0.0,80,0.0,12,0.0,20,0.0,59,0.0,15,0.0,4,0.0,30,0.0,2,0.0,2,0.0,0,0.0,0
0807305008B,0.0,0,0.0,0,0.0,92,0.0,7,0.0,19,0.0,70,0.0,22,0.0,7,0.0,18,0.0,3,0.0,1,0.0,0,0.0,0
0807305010B,0.0,0,0.0,0,0.0,126,0.0,6,0.0,14,0.0,89,0.0,38,0.0,8,0.0,26,0.0,6,0.0,1,0.0,0,0.0,0
0807306005U,0.0,3,0.0,1,0.0,163,0.0,15,0.0,33,0.0,109,0.0,28,0.0,6,0.0,23,0.0,3,0.0,1,0.0,0,0.0,0
0807306006U,0.0,3,0.0,0,0.0,132,0.0,8,0.0,27,0.0,90,0.0,21,0.0,6,0.0,29,0.0,4,0.0,2,0.0,0,0.0,0
0807306007A,0.0,2,0.0,0,0.0,96,0.0,11,0.0,27,0.0,71,0.0,22,0.0,3,0.0,19,0.0,3,0.0,0,0.0,0,0.0,0
0807306007B,0.0,0,0.0,2,0.0,104,0.0,12,0.0,28,0.0,76,0.0,27,0.0,9,0.0,17,0.0,4,0.0,0,0.0,0,0.0,0
0807306008U,0.0,2,0.0,1,0.0,128,0.0,10,0.0,24,0.0,86,0.0,27,0.0,5,0.0,26,0.0,2,0.0,4,0.0,0,0.0,0
0807306009A,0.0,0,0.0,1,0.0,151,0.0,8,0.0,22,0.0,124,0.0,28,0.0,7,0.0,21,0.0,2,0.0,0,0.0,0,0.0,0
0807306009B,0.0,2,0.0,1,0.0,159,0.0,7,0.0,27,0.0,155,0.0,39,0.0,3,0.0,42,0.0,7,0.0,2,0.0,0,0.0,0
0807306009C,0.0,0,0.0,5,0.0,183,0.0,8,0.0,26,0.0,122,0.0,36,0.0,4,0.0,30,0.0,5,0.0,2,0.0,0,0.0,0
0807306010U,0.0,1,0.0,1,0.0,193,0.0,8,0.0,31,0.0,143,0.0,34,0.0,7,0.0,29,0.0,5,0.0,4,0.0,0,0.0,0
0807306011U,0.0,0,0.0,0,0.0,103,0.0,3,0.0,30,0.0,55,0.0,24,0.0,8,0.0,29,0.0,1,0.0,4,0.0,0,0.0,0
0807306013U,0.0,2,0.0,1,0.0,153,0.0,16,0.0,42,0.0,91,0.0,30,0.0,12,0.0,26,0.0,11,0.0,0,0.0,0,0.0,0
0807306014U,0.0,3,0.0,2,0.0,179,0.0,15,0.0,27,0.0,140,0.0,41,0.0,10,0.0,33,0.0,2,0.0,1,0.0,0,0.0,0
0807306015U,0.0,3,0.0,4,0.0,272,0.0,20,0.0,58,0.0,234,0.0,94,0.0,16,0.0,31,0.0,7,0.0,3,0.0,0,0.0,0
0807306016U,0.0,4,0.0,3,0.0,117,0.0,5,0.0,27,0.0,121,0.0,25,0.0,7,0.0,51,0.0,6,0.0,1,0.0,0,0.0,0
0807401001U,1.0,1,3.0,3,127.0,127,123.0,123,146.0,146,54.0,54,23.0,23,30.0,30,17.0,17,7.0,7,2.0,2,1.0,0,0.0,0
0807401003B,0.0,1,0.0,2,0.0,172,0.0,89,0.0,119,0.0,71,0.0,49,0.0,23,0.0,26,0.0,4,0.0,0,0.0,0,0.0,0
0807401005A,0.0,7,0.0,1,0.0,175,0.0,89,0.0,120,0.0,80,0.0,41,0.0,6,0.0,10,0.0,3,0.0,0,0.0,0,0.0,0
0807401005B,0.0,3,0.0,1,0.0,220,0.0,85,0.0,138,0.0,83,0.0,46,0.0,9,0.0,14,0.0,8,0.0,4,0.0,0,0.0,0
0807401006A,0.0,1,0.0,2,152.0,152,77.0,77,110.0,110,77.0,77,43.0,43,9.0,9,18.0,18,2.0,2,1.0,1,0.0,0,0.0,0
0807401006B,0.0,1,0.0,4,222.0,222,71.0,71,120.0,120,105.0,105,58.0,58,12.0,12,24.0,24,8.0,8,3.0,3,0.0,0,0.0,0
0807401007A,0.0,0,0.0,3,115.0,115,45.0,45,72.0,72,50.0,50,20.0,20,16.0,16,17.0,17,1.0,1,0.0,0,0.0,0,0.0,0
0807401007B,0.0,0,3.0,0,105.0,105,43.0,48,36.0,86,69.0,69,36.0,36,13.0,13,17.0,17,5.0,5,1.0,1,0.0,0,0.0,0
0807401008U,0.0,1,0.0,2,0.0,255,0.0,75,0.0,107,0.0,91,0.0,43,0.0,9,0.0,21,0.0,7,0.0,1,0.0,0,0.0,0
0807401010U,0.0,1,2.0,2,200.0,200,83.0,83,109.0,109,67.0,67,43.0,43,8.0,8,17.0,17,7.0,7,2.0,2,0.0,0,0.0,0
0807501002A,6.0,6,3.0,3,250.0,250,135.0,135,186.0,186,109.0,109,48.0,48,29.0,29,33.0,33,10.0,10,0.0,1,1.0,0,0.0,0
0807501003U,0.0,4,0.0,1,0.0,153,0.0,228,0.0,235,0.0,65,0.0,46,0.0,22,0.0,22,0.0,8,0.0,0,0.0,0,0.0,0
0807601004A,0.0,5,0.0,5,0.0,130,0.0,129,0.0,217,0.0,104,0.0,57,0.0,36,0.0,19,0.0,5,0.0,2,0.0,0,0.0,0
0807602004A,2.0,2,4.0,4,164.0,164,81.0,81,133.0,133,90.0,91,53.0,53,24.0,24,27.0,28,7.0,7,3.0,3,0.0,0,0.0,0
0807702003B,3.0,4,4.0,3,171.0,171,59.0,59,88.0,88,132.0,132,91.0,91,22.0,22,27.0,27,3.0,3,3.0,3,0.0,0,0.0,0
0807709001A,0.0,3,0.0,2,0.0,161,0.0,48,0.0,91,0.0,106,0.0,50,0.0,7,0.0,29,0.0,2,0.0,2,0.0,0,0.0,0
0807709001B,0.0,6,0.0,6,0.0,160,0.0,42,0.0,100,0.0,103,0.0,59,0.0,4,0.0,18,0.0,6,0.0,2,0.0,0,0.0,0
0807709002A,0.0,3,0.0,4,0.0,224,0.0,47,0.0,88,0.0,142,0.0,71,0.0,14,0.0,28,0.0,11,0.0,1,0.0,0,0.0,0
0807709002B,0.0,2,0.0,0,0.0,237,0.0,54,0.0,93,0.0,139,0.0,91,0.0,20,0.0,26,0.0,7,0.0,0,0.0,0,0.0,0
0807710002A,0.0,1,0.0,4,0.0,172,0.0,6,0.0,38,0.0,106,0.0,36,0.0,17,0.0,34,0.0,1,0.0,1,0.0,0,0.0,0
0807710002B,0.0,3,0.0,1,0.0,221,0.0,15,0.0,38,0.0,149,0.0,45,0.0,12,0.0,53,0.0,2,0.0,0,0.0,0,0.0,0
0807710004A,0.0,2,0.0,2,0.0,144,0.0,13,0.0,29,0.0,78,0.0,16,0.0,3,0.0,20,0.0,4,0.0,3,0.0,0,0.0,0
0807710004B,0.0,2,0.0,1,0.0,129,0.0,11,0.0,32,0.0,106,0.0,25,0.0,1,0.0,16,0.0,7,0.0,2,0.0,0,0.0,0
0807710005A,0.0,3,0.0,1,0.0,112,0.0,11,0.0,22,0.0,80,0.0,31,0.0,3,0.0,27,0.0,1,0.0,1,0.0,0,0.0,0
0807710005B,0.0,4,0.0,2,0.0,123,0.0,6,0.0,18,0.0,90,0.0,32,0.0,5,0.0,31,0.0,4,0.0,1,0.0,0,0.0,0
0807710008B,3.0,3,1.0,1,235.0,235,24.0,24,56.0,56,110.0,140,40.0,40,11.0,11,38.0,38,6.0,6,5.0,5,0.0,0,0.0,0
0808001001U,0.0,1,0.0,0,0.0,3,0.0,8,0.0,13,0.0,2,0.0,0,0.0,2,0.0,3,0.0,0,0.0,0,0.0,0,0.0,0
0808201001A,0.0,2,0.0,3,0.0,135,0.0,88,0.0,53,0.0,60,0.0,32,0.0,16,0.0,21,0.0,9,0.0,1,0.0,0,0.0,0
0808201001B,0.0,5,0.0,3,0.0,153,0.0,106,0.0,81,0.0,57,0.0,34,0.0,17,0.0,27,0.0,11,0.0,0,0.0,0,0.0,0
0808301001A,1.0,1,1.0,1,33.0,33,406.0,406,226.0,226,33.0,24,17.0,17,55.0,55,6.0,6,1.0,1,0.0,0,0.0,0,0.0,0
0808401001A,0.0,0,0.0,3,0.0,12,0.0,119,0.0,86,0.0,12,0.0,5,0.0,17,0.0,3,0.0,1,0.0,2,0.0,0,0.0,0
0808401001C,0.0,0,0.0,3,0.0,91,0.0,78,0.0,159,0.0,60,0.0,34,0.0,25,0.0,26,0.0,4,0.0,0,0.0,0,0.0,0
0808601001B,0.0,0,0.0,4,0.0,129,0.0,121,0.0,115,0.0,55,0.0,43,0.0,19,0.0,10,0.0,4,0.0,3,0.0,0,0.0,0
0808601001C,0.0,1,0.0,0,0.0,117,0.0,114,0.0,97,0.0,56,0.0,29,0.0,10,0.0,7,0.0,4,0.0,1,0.0,0,0.0,0
0808601002B,0.0,3,0.0,3,0.0,238,0.0,56,0.0,77,0.0,109,0.0,34,0.0,18,0.0,35,0.0,6,0.0,1,0.0,0,0.0,0
0808601004C,0.0,4,0.0,3,0.0,159,0.0,111,0.0,122,0.0,71,0.0,47,0.0,17,0.0,4,0.0,5,0.0,2,0.0,0,0.0,0
0808601005B,1.0,1,7.0,7,305.0,305,40.0,40,52.0,82,114.0,114,61.0,61,17.0,17,30.0,30,6.0,6,3.0,3,0.0,0,0.0,0
0808601007B,0.0,1,0.0,4,0.0,202,0.0,74,0.0,140,0.0,109,0.0,67,0.0,12,0.0,10,0.0,9,0.0,0,0.0,0,0.0,0
0808602001B,0.0,0,1.0,1,51.0,51,84.0,84,81.0,81,18.0,18,14.0,14,13.0,13,7.0,7,4.0,4,1.0,1,1.0,0,0.0,0
0808801003B,0.0,2,0.0,4,0.0,105,0.0,143,0.0,153,0.0,55,0.0,41,0.0,40,0.0,20,0.0,1,0.0,2,0.0,0,0.0,0
0808801003C,0.0,7,0.0,3,0.0,105,0.0,152,0.0,156,0.0,48,0.0,18,0.0,29,0.0,13,0.0,4,0.0,0,0.0,0,0.0,0
0808802001A,3.0,3,0.0,0,74.0,74,278.0,278,168.0,168,39.0,39,30.0,30,57.0,57,9.0,9,5.0,3,0.0,1,0.0,0,0.0,0
0808802001C,0.0,5,0.0,3,0.0,78,0.0,265,0.0,162,0.0,34,0.0,26,0.0,45,0.0,16,0.0,8,0.0,0,0.0,0,0.0,0
0808802002C,0.0,3,0.0,2,0.0,109,0.0,180,0.0,141,0.0,46,0.0,24,0.0,31,0.0,20,0.0,2,0.0,1,0.0,0,0.0,0
0808802003A,0.0,0,0.0,3,0.0,111,0.0,194,0.0,155,0.0,53,0.0,29,0.0,29,0.0,15,0.0,3,0.0,2,0.0,0,0.0,0
0808802004U,0.0,2,0.0,5,0.0,130,0.0,151,0.0,158,0.0,53,0.0,42,0.0,18,0.0,14,0.0,1,0.0,0,0.0,0,0.0,0
0808901001A,0.0,1,0.0,3,0.0,158,0.0,64,0.0,92,0.0,80,0.0,34,0.0,16,0.0,27,0.0,3,0.0,1,0.0,0,0.0,0
0808901002A,0.0,6,0.0,4,0.0,101,0.0,104,0.0,126,0.0,64,0.0,36,0.0,17,0.0,30,0.0,3,0.0,4,0.0,0,0.0,0
0808901003A,0.0,1,0.0,0,0.0,116,0.0,63,0.0,67,0.0,70,0.0,25,0.0,9,0.0,23,0.0,2,0.0,2,0.0,0,0.0,0
0808901003B,0.0,1,0.0,2,0.0,117,0.0,41,0.0,85,0.0,90,0.0,43,0.0,11,0.0,19,0.0,5,0.0,0,0.0,0,0.0,0
0808901003C,0.0,2,0.0,0,0.0,125,0.0,49,0.0,57,0.0,75,0.0,35,0.0,5,0.0,18,0.0,2,0.0,0,0.0,0,0.0,0
0808901004B,2.0,1,1.0,2,191.0,191,51.0,51,121.0,121,101.0,101,46.0,46,19.0,19,36.0,36,13.0,13,0.0,0,0.0,0,0.0,0
0808901005A,0.0,0,2.0,2,112.0,112,64.0,31,70.0,70,64.0,64,32.0,32,11.0,11,19.0,19,9.0,9,3.0,3,0.0,0,0.0,0
0808901006U,0.0,3,0.0,3,0.0,220,0.0,64,0.0,117,0.0,138,0.0,53,0.0,20,0.0,33,0.0,7,0.0,3,0.0,0,0.0,0
0808901007A,0.0,0,0.0,0,0.0,195,0.0,116,0.0,92,0.0,60,0.0,46,0.0,12,0.0,21,0.0,7,0.0,3,0.0,0,0.0,0
0808901007B,0.0,4,0.0,8,0.0,211,0.0,133,0.0,124,0.0,82,0.0,45,0.0,22,0.0,29,0.0,6,0.0,5,0.0,0,0.0,0
0808901008A,0.0,0,0.0,2,0.0,225,0.0,159,0.0,82,0.0,96,0.0,35,0.0,7,0.0,24,0.0,2,0.0,0,0.0,0,0.0,0
0808901008B,0.0,0,0.0,2,0.0,276,0.0,169,0.0,95,0.0,108,0.0,31,0.0,9,0.0,43,0.0,8,0.0,1,0.0,0,0.0,0
0808902002U,0.0,2,0.0,2,0.0,172,0.0,165,0.0,166,0.0,87,0.0,43,0.0,25,0.0,27,0.0,6,0.0,4,0.0,0,0.0,0
0808902008B,0.0,0,0.0,3,0.0,195,0.0,44,0.0,108,0.0,132,0.0,47,0.0,15,0.0,22,0.0,9,0.0,2,0.0,0,0.0,0
0808903001A,0.0,4,0.0,1,0.0,95,0.0,27,0.0,55,0.0,91,0.0,32,0.0,9,0.0,24,0.0,4,0.0,1,0.0,0,0.0,0
0808903001B,0.0,1,0.0,4,0.0,113,0.0,32,0.0,66,0.0,89,0.0,46,0.0,13,0.0,18,0.0,11,0.0,2,0.0,0,0.0,0
0808903003A,0.0,1,0.0,4,0.0,159,0.0,39,0.0,82,0.0,92,0.0,51,0.0,11,0.0,9,0.0,7,0.0,4,0.0,0,0.0,0
0808903003B,0.0,3,0.0,2,0.0,193,0.0,32,0.0,101,0.0,109,0.0,54,0.0,14,0.0,18,0.0,7,0.0,0,0.0,0,0.0,0
0808903003C,0.0,2,0.0,3,0.0,163,0.0,26,0.0,77,0.0,91,0.0,47,0.0,9,0.0,15,0.0,4,0.0,1,0.0,0,0.0,0
0808903006A,0.0,0,0.0,1,0.0,118,0.0,26,0.0,55,0.0,86,0.0,38,0.0,4,0.0,19,0.0,4,0.0,4,0.0,0,0.0,0
0808903006B,0.0,2,0.0,0,0.0,165,0.0,27,0.0,39,0.0,100,0.0,46,0.0,4,0.0,17,0.0,3,0.0,2,0.0,0,0.0,0
